Run,Alias,AssayType,BioProject,BioSample,CenterName,Collection_Date,Consent,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,AvgSpotLen,Bases,Bytes
ERR2017547,N190,WGS,PRJEB21528,SAMEA104142139,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077129,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:06Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026480-100,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142139,ERS1801157,Illumina,ERS1801157,ERP023788,N190,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",194,5966336798,4804849655
ERR2017556,N201,WGS,PRJEB21528,SAMEA104142130,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077138,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026490-123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142130,ERS1801148,Illumina,ERS1801148,ERP023788,N201,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,6404409884,4998697596
ERR2017557,N202,WGS,PRJEB21528,SAMEA104142129,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077139,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026491-129,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142129,ERS1801147,Illumina,ERS1801147,ERP023788,N202,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,4530901952,3479650685
ERR2017558,N203,WGS,PRJEB21528,SAMEA104142128,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077140,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026492-133,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142128,ERS1801146,Illumina,ERS1801146,ERP023788,N203,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,5702399850,4410973634
ERR2017559,N204,WGS,PRJEB21528,SAMEA104142127,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077141,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026493-136,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142127,ERS1801145,Illumina,ERS1801145,ERP023788,N204,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,2598281603,1870963640
ERR2017560,N206,WGS,PRJEB21528,SAMEA104142126,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077142,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026544-142,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142126,ERS1801144,Illumina,ERS1801144,ERP023788,N206,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",198,3572948874,2512679728
ERR2017561,N207,WGS,PRJEB21528,SAMEA104142125,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077143,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026545-158,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142125,ERS1801143,Illumina,ERS1801143,ERP023788,N207,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",194,3980467425,3153606118
ERR2017574,N226,WGS,PRJEB21528,SAMEA104142114,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077156,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026561-78,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142114,ERS1801132,Illumina,ERS1801132,ERP023788,N226,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",193,6115468756,5042683623
ERR2017575,N227,WGS,PRJEB21528,SAMEA104142113,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077157,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026562-80,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142113,ERS1801131,Illumina,ERS1801131,ERP023788,N227,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",194,6505135163,5312842973
ERR2017576,N231,WGS,PRJEB21528,SAMEA104142112,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077158,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026566-86,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142112,ERS1801130,Illumina,ERS1801130,ERP023788,N231,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",194,5654522450,4555153849
ERR2017577,N232,WGS,PRJEB21528,SAMEA104142111,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077159,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026567-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142111,ERS1801129,Illumina,ERS1801129,ERP023788,N232,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,6140165452,4913182869
ERR2017579,N234,WGS,PRJEB21528,SAMEA104142073,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077161,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027671-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142073,ERS1801091,Illumina,ERS1801091,ERP023788,N234,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,5381848261,4136764919
ERR2017580,N235,WGS,PRJEB21528,SAMEA104142072,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077162,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:04Z,public,Illumina HiSeq 2000,metagenome,SZAXPI027672-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142072,ERS1801090,Illumina,ERS1801090,ERP023788,N235,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,5598543669,4262821843
ERR2017581,N236,WGS,PRJEB21528,SAMEA104142110,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077163,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026568-88,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142110,ERS1801128,Illumina,ERS1801128,ERP023788,N236,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,6016016754,4801428178
ERR2017582,N237,WGS,PRJEB21528,SAMEA104142109,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077164,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026569-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142109,ERS1801127,Illumina,ERS1801127,ERP023788,N237,fastq,ena,ena,,,
ERR2017583,N239,WGS,PRJEB21528,SAMEA104142108,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077165,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026570-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142108,ERS1801126,Illumina,ERS1801126,ERP023788,N239,fastq,ena,ena,,,
ERR2017584,N240,WGS,PRJEB21528,SAMEA104142102,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077166,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026577-100,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142102,ERS1801120,Illumina,ERS1801120,ERP023788,N240,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,6021222246,4670416143
ERR2017585,N241,WGS,PRJEB21528,SAMEA104142101,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077167,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026578-101,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142101,ERS1801119,Illumina,ERS1801119,ERP023788,N241,fastq,ena,ena,,,
ERR2017586,N242,WGS,PRJEB21528,SAMEA104142107,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077168,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026571-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142107,ERS1801125,Illumina,ERS1801125,ERP023788,N242,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,5618983132,4419035125
ERR2017587,N244,WGS,PRJEB21528,SAMEA104142106,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077169,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026572-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142106,ERS1801124,Illumina,ERS1801124,ERP023788,N244,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,5959553911,4686402197
ERR2017588,N245,WGS,PRJEB21528,SAMEA104142100,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077170,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026580-104,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142100,ERS1801118,Illumina,ERS1801118,ERP023788,N245,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,5242592933,4027730076
ERR2017589,N247,WGS,PRJEB21528,SAMEA104142105,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077171,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026573-96,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142105,ERS1801123,Illumina,ERS1801123,ERP023788,N247,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,5798052367,4524117429
ERR2017590,N248,WGS,PRJEB21528,SAMEA104142104,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077172,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026574-97,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142104,ERS1801122,Illumina,ERS1801122,ERP023788,N248,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,5903939351,4603463684
ERR2017591,N249,WGS,PRJEB21528,SAMEA104142103,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077173,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026575-98,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142103,ERS1801121,Illumina,ERS1801121,ERP023788,N249,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",195,6185406650,4905550919
ERR2017592,N251,WGS,PRJEB21528,SAMEA104142099,BEIJING GENOME INSTITUTE,2012,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077174,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:05Z,public,Illumina HiSeq 2000,metagenome,SZAXPI026582-106,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142099,ERS1801117,Illumina,ERS1801117,ERP023788,N251,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,5408108167,4153391890
ERR2017603,ZSL-022,WGS,PRJEB21528,SAMEA104142294,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077185,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011807-31,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142294,ERS1801312,Illumina,ERS1801312,ERP023788,ZSL-022,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,4306351807,3052232890
ERR2017604,ZSL-023,WGS,PRJEB21528,SAMEA104142295,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077186,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011806-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142295,ERS1801313,Illumina,ERS1801313,ERP023788,ZSL-023,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,4273773649,3049897124
ERR2017605,ZSL-024,WGS,PRJEB21528,SAMEA104142296,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077187,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011805-33,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142296,ERS1801314,Illumina,ERS1801314,ERP023788,ZSL-024,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,4056856218,2870102420
ERR2017606,ZSL-025,WGS,PRJEB21528,SAMEA104142297,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077188,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011804-34,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142297,ERS1801315,Illumina,ERS1801315,ERP023788,ZSL-025,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,3913713330,2787560361
ERR2017607,ZSL-028,WGS,PRJEB21528,SAMEA104142298,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077189,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011803-35,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142298,ERS1801316,Illumina,ERS1801316,ERP023788,ZSL-028,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",196,3579406860,2601746039
ERR2017608,ZSL-029,WGS,PRJEB21528,SAMEA104142285,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077190,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011822-36,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142285,ERS1801303,Illumina,ERS1801303,ERP023788,ZSL-029,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,3745380153,2683874585
ERR2017609,ZSL-031,WGS,PRJEB21528,SAMEA104142299,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077191,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011802-37,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142299,ERS1801317,Illumina,ERS1801317,ERP023788,ZSL-031,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,4520408239,3231658725
ERR2017611,ZSL-035,WGS,PRJEB21528,SAMEA104142301,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077193,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011799-43,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142301,ERS1801319,Illumina,ERS1801319,ERP023788,ZSL-035,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,4586519971,3269132515
ERR2017612,ZSL-037,WGS,PRJEB21528,SAMEA104142302,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077194,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011798-44,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142302,ERS1801320,Illumina,ERS1801320,ERP023788,ZSL-037,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,4240247434,3024418224
ERR2017616,ZSL-045,WGS,PRJEB21528,SAMEA104142292,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077198,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011810-62,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142292,ERS1801310,Illumina,ERS1801310,ERP023788,ZSL-045,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,5004946552,3649229661
ERR2017617,ZSL-046,WGS,PRJEB21528,SAMEA104142283,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077199,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011825-74,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142283,ERS1801301,Illumina,ERS1801301,ERP023788,ZSL-046,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",197,4334174755,3030941132
ERR2017625,ZSL-063,WGS,PRJEB21528,SAMEA104142273,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077207,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011924-95,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142273,ERS1801291,Illumina,ERS1801291,ERP023788,ZSL-063,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",191,6104329710,5135061294
ERR2017626,ZSL-065,WGS,PRJEB21528,SAMEA104142272,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077208,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011925-102,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142272,ERS1801290,Illumina,ERS1801290,ERP023788,ZSL-065,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",191,6014604896,5077840347
ERR2017627,ZSL-066,WGS,PRJEB21528,SAMEA104142271,BEIJING GENOME INSTITUTE,2011,public,ERC000015,2017-12-14,2018-11-16,human gut,human-associated habitat,faeces,ERX2077209,China,Asia,China,55.676097,12.568337,human-gut,BGI,Beijing Genome Institute,2017-08-26T17:01:31Z,2017-06-27T07:34:09Z,public,Illumina HiSeq 2000,metagenome,SZAXPI011926-108,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Acvd,2017-12-15T00:00:00Z,SAMEA104142271,ERS1801289,Illumina,ERS1801289,ERP023788,ZSL-066,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",188,4475443382,3820495694
