Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Environmental_package,Experiment,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR321385,MetaHIT-MH0116,WGS,148,544339708,PRJEB4336,SAMEA2154992,425509944,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294518,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091212L4,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2154992,ERS328829,Illumina,ERS328829,ERP003612,Stool sample from danish
ERR321387,MetaHIT-MH0117,WGS,148,463634568,PRJEB4336,SAMEA2160045,212341150,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294520,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2160045,ERS328830,Illumina,ERS328830,ERP003612,Stool sample from danish
ERR321388,MetaHIT-MH0117,WGS,148,463439208,PRJEB4336,SAMEA2160045,232977490,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294521,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L4,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2160045,ERS328830,Illumina,ERS328830,ERP003612,Stool sample from danish
ERR321389,MetaHIT-MH0117,WGS,148,469600152,PRJEB4336,SAMEA2160045,236207203,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294522,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L5,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2160045,ERS328830,Illumina,ERS328830,ERP003612,Stool sample from danish
ERR321390,MetaHIT-MH0118,WGS,148,2940532968,PRJEB4336,SAMEA2142846,2187040510,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294523,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091025,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2142846,ERS328831,Illumina,ERS328831,ERP003612,Stool sample from danish
ERR321391,MetaHIT-MH0118,WGS,148,662398124,PRJEB4336,SAMEA2142846,294016796,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294524,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L5,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2142846,ERS328831,Illumina,ERS328831,ERP003612,Stool sample from danish
ERR321392,MetaHIT-MH0118,WGS,148,784610308,PRJEB4336,SAMEA2142846,348198376,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294525,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100305L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2142846,ERS328831,Illumina,ERS328831,ERP003612,Stool sample from danish
ERR321393,MetaHIT-MH0119,WGS,180,5702687100,PRJEB4336,SAMEA2154516,3697234033,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294526,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina HiSeq 2000,metagenome,101101,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2154516,ERS328832,Illumina,ERS328832,ERP003612,Stool sample from danish
ERR321394,MetaHIT-MH0120,WGS,148,2961055388,PRJEB4336,SAMEA2156362,2202380673,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294527,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091025,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2156362,ERS328833,Illumina,ERS328833,ERP003612,Stool sample from danish
ERR321395,MetaHIT-MH0120,WGS,148,482048432,PRJEB4336,SAMEA2156362,212046752,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294528,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L6,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2156362,ERS328833,Illumina,ERS328833,ERP003612,Stool sample from danish
ERR321396,MetaHIT-MH0120,WGS,148,489194020,PRJEB4336,SAMEA2156362,243351837,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294529,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L2,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2156362,ERS328833,Illumina,ERS328833,ERP003612,Stool sample from danish
ERR321397,MetaHIT-MH0120,WGS,148,504351588,PRJEB4336,SAMEA2156362,253980542,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294530,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2156362,ERS328833,Illumina,ERS328833,ERP003612,Stool sample from danish
ERR321398,MetaHIT-MH0121,WGS,150,4454603100,PRJEB4336,SAMEA2148265,3185713470,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294531,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091105,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2148265,ERS328834,Illumina,ERS328834,ERP003612,Stool sample from danish
ERR321399,MetaHIT-MH0122,WGS,148,2041452800,PRJEB4336,SAMEA2153010,1541583418,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294532,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091023,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2153010,ERS328835,Illumina,ERS328835,ERP003612,Stool sample from danish
ERR321400,MetaHIT-MH0122,WGS,148,612665092,PRJEB4336,SAMEA2153010,287860221,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294533,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L8,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2153010,ERS328835,Illumina,ERS328835,ERP003612,Stool sample from danish
ERR321401,MetaHIT-MH0122,WGS,147,635634027,PRJEB4336,SAMEA2153010,283252556,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294534,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100128L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2153010,ERS328835,Illumina,ERS328835,ERP003612,Stool sample from danish
ERR321410,MetaHIT-MH0124,WGS,148,558478000,PRJEB4336,SAMEA2158100,273128992,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294543,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L2,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2158100,ERS328837,Illumina,ERS328837,ERP003612,Stool sample from danish
ERR321411,MetaHIT-MH0124,WGS,148,537230232,PRJEB4336,SAMEA2158100,266306082,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294544,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2158100,ERS328837,Illumina,ERS328837,ERP003612,Stool sample from danish
ERR321412,MetaHIT-MH0124,WGS,148,664004664,PRJEB4336,SAMEA2158100,291819742,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294545,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100305L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2158100,ERS328837,Illumina,ERS328837,ERP003612,Stool sample from danish
ERR321413,MetaHIT-MH0125,WGS,148,2424789968,PRJEB4336,SAMEA2147070,1825710152,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294546,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091011,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147070,ERS328838,Illumina,ERS328838,ERP003612,Stool sample from danish
ERR321414,MetaHIT-MH0125,WGS,148,664636180,PRJEB4336,SAMEA2147070,314256224,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294547,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L8,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147070,ERS328838,Illumina,ERS328838,ERP003612,Stool sample from danish
ERR321415,MetaHIT-MH0125,WGS,147,689864238,PRJEB4336,SAMEA2147070,309699777,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294548,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100128L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147070,ERS328838,Illumina,ERS328838,ERP003612,Stool sample from danish
ERR321416,MetaHIT-MH0125,WGS,147,677947830,PRJEB4336,SAMEA2147070,323954846,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294549,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100128L8,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2147070,ERS328838,Illumina,ERS328838,ERP003612,Stool sample from danish
ERR321417,MetaHIT-MH0126,WGS,148,2372453320,PRJEB4336,SAMEA2152065,1782923920,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294550,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091023,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2152065,ERS328839,Illumina,ERS328839,ERP003612,Stool sample from danish
ERR321418,MetaHIT-MH0126,WGS,147,578860128,PRJEB4336,SAMEA2152065,262517467,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294551,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100128L6,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2152065,ERS328839,Illumina,ERS328839,ERP003612,Stool sample from danish
ERR321419,MetaHIT-MH0126,WGS,148,633968656,PRJEB4336,SAMEA2152065,313991928,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294552,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L2,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2152065,ERS328839,Illumina,ERS328839,ERP003612,Stool sample from danish
ERR321420,MetaHIT-MH0126,WGS,148,612463812,PRJEB4336,SAMEA2152065,307878998,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294553,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2152065,ERS328839,Illumina,ERS328839,ERP003612,Stool sample from danish
ERR321421,MetaHIT-MH0127,WGS,148,2360340260,PRJEB4336,SAMEA2162259,1768487058,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294554,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091023,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162259,ERS328840,Illumina,ERS328840,ERP003612,Stool sample from danish
ERR321422,MetaHIT-MH0127,WGS,148,515948720,PRJEB4336,SAMEA2162259,229797925,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294555,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162259,ERS328840,Illumina,ERS328840,ERP003612,Stool sample from danish
ERR321423,MetaHIT-MH0127,WGS,148,508120704,PRJEB4336,SAMEA2162259,244336799,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294556,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L4,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162259,ERS328840,Illumina,ERS328840,ERP003612,Stool sample from danish
ERR321424,MetaHIT-MH0127,WGS,148,513644212,PRJEB4336,SAMEA2162259,248010737,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294557,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L5,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2162259,ERS328840,Illumina,ERS328840,ERP003612,Stool sample from danish
ERR321441,MetaHIT-MH0132,WGS,148,562255256,PRJEB4336,SAMEA2154452,281247564,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294574,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L5,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2154452,ERS328845,Illumina,ERS328845,ERP003612,Stool sample from danish
ERR321443,MetaHIT-MH0133,WGS,148,561519400,PRJEB4336,SAMEA2142848,252000594,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294576,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L7,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2142848,ERS328846,Illumina,ERS328846,ERP003612,Stool sample from danish
ERR321444,MetaHIT-MH0133,WGS,148,550693200,PRJEB4336,SAMEA2142848,269086282,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294577,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L4,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2142848,ERS328846,Illumina,ERS328846,ERP003612,Stool sample from danish
ERR321445,MetaHIT-MH0133,WGS,148,556017796,PRJEB4336,SAMEA2142848,272671580,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294578,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100125L5,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2142848,ERS328846,Illumina,ERS328846,ERP003612,Stool sample from danish
ERR321446,MetaHIT-MH0134,WGS,148,2757365356,PRJEB4336,SAMEA2144525,2104010663,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294579,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20091028,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144525,ERS328847,Illumina,ERS328847,ERP003612,Stool sample from danish
ERR321447,MetaHIT-MH0134,WGS,148,465921612,PRJEB4336,SAMEA2144525,202014617,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294580,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100124L6,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2144525,ERS328847,Illumina,ERS328847,ERP003612,Stool sample from danish
ERR321456,MetaHIT-MH0136,WGS,148,607325104,PRJEB4336,SAMEA2155636,299302793,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294589,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L2,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2155636,ERS328849,Illumina,ERS328849,ERP003612,Stool sample from danish
ERR321457,MetaHIT-MH0136,WGS,148,585532548,PRJEB4336,SAMEA2155636,293060238,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2013-09-11,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX294590,Denmark,55.676097,12.568337,BGI,Beijing Genome Institute,2013-09-11T17:01:05Z,2013-07-20T03:45:22Z,public,Illumina Genome Analyzer IIx,metagenome,20100129L3,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-Richness,2013-09-18T00:00:00Z,SAMEA2155636,ERS328849,Illumina,ERS328849,ERP003612,Stool sample from danish
