Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Broker_name,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Environmental_package,Experiment,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title,instrument_modelrun
ERR209804,V1.UC25-1,WGS,160,3093501001,PRJEB1220,SAMEA2042507,"Beijing Genome Institute\, Shenzhen\, China",2508957773,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184469,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100525,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042507,ERS199342,Illumina,ERS199342,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209806,V1.UC26-0,WGS,137,3560690547,PRJEB1220,SAMEA2042508,"Beijing Genome Institute\, Shenzhen\, China",2127033519,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184471,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,2010123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042508,ERS199343,Illumina,ERS199343,ERP002061,Stool sample from spanish,
ERR209807,V1.UC26-4,WGS,158,2712055035,PRJEB1220,SAMEA2042509,"Beijing Genome Institute\, Shenzhen\, China",2208798929,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184472,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100703,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042509,ERS199344,Illumina,ERS199344,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209808,V1.UC26-4,WGS,159,2791103920,PRJEB1220,SAMEA2042509,"Beijing Genome Institute\, Shenzhen\, China",2178189937,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184473,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100715,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042509,ERS199344,Illumina,ERS199344,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209809,V1.UC27-0,WGS,139,3636787642,PRJEB1220,SAMEA2042510,"Beijing Genome Institute\, Shenzhen\, China",2100807272,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184474,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,2010123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042510,ERS199345,Illumina,ERS199345,ERP002061,Stool sample from spanish,
ERR209810,V1.UC28-0,WGS,136,3005517366,PRJEB1220,SAMEA2042511,"Beijing Genome Institute\, Shenzhen\, China",1767008120,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184475,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,20100205,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042511,ERS199346,Illumina,ERS199346,ERP002061,Stool sample from spanish,
ERR209811,V1.UC28-0,WGS,136,604102916,PRJEB1220,SAMEA2042511,"Beijing Genome Institute\, Shenzhen\, China",339527696,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184476,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,20100305,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042511,ERS199346,Illumina,ERS199346,ERP002061,Stool sample from spanish,
ERR209812,V1.UC29-0,WGS,134,3013953173,PRJEB1220,SAMEA2042512,"Beijing Genome Institute\, Shenzhen\, China",1734656255,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184477,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,20100206,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042512,ERS199347,Illumina,ERS199347,ERP002061,Stool sample from spanish,
ERR209813,V1.UC29-0,WGS,135,442941539,PRJEB1220,SAMEA2042512,"Beijing Genome Institute\, Shenzhen\, China",250441801,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184478,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,20100305,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042512,ERS199347,Illumina,ERS199347,ERP002061,Stool sample from spanish,
ERR209814,V1.UC30-0,WGS,136,3836956462,PRJEB1220,SAMEA2042516,"Beijing Genome Institute\, Shenzhen\, China",2325709355,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184479,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,100206,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042516,ERS199350,Illumina,ERS199350,ERP002061,Stool sample from spanish,
ERR209815,V1.UC3-0,WGS,138,3805614245,PRJEB1220,SAMEA2042513,"Beijing Genome Institute\, Shenzhen\, China",2164021198,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184480,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,100130,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042513,ERS199348,Illumina,ERS199348,ERP002061,Stool sample from spanish,
ERR209816,V1.UC31-0,WGS,135,3507288729,PRJEB1220,SAMEA2042517,"Beijing Genome Institute\, Shenzhen\, China",2176066500,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184481,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,100204,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042517,ERS199351,Illumina,ERS199351,ERP002061,Stool sample from spanish,
ERR209817,V1.UC31-4,WGS,159,3590498442,PRJEB1220,SAMEA2042518,"Beijing Genome Institute\, Shenzhen\, China",2838318603,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184482,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100703,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042518,ERS199352,Illumina,ERS199352,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209818,V1.UC31-4,WGS,160,3693603711,PRJEB1220,SAMEA2042518,"Beijing Genome Institute\, Shenzhen\, China",2796806402,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184483,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100715,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042518,ERS199352,Illumina,ERS199352,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209820,V1.UC32-0,WGS,156,3092259503,PRJEB1220,SAMEA2042519,"Beijing Genome Institute\, Shenzhen\, China",2512236256,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184485,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100525,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042519,ERS199353,Illumina,ERS199353,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209821,V1.UC3-2,WGS,167,280395619,PRJEB1220,SAMEA2042515,"Beijing Genome Institute\, Shenzhen\, China",187437079,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184486,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100518,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042515,ERS199349,Illumina,ERS199349,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209822,V1.UC3-2,WGS,162,754464904,PRJEB1220,SAMEA2042515,"Beijing Genome Institute\, Shenzhen\, China",594453957,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184487,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100527,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042515,ERS199349,Illumina,ERS199349,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209823,V1.UC33-0,WGS,161,2154978137,PRJEB1220,SAMEA2042520,"Beijing Genome Institute\, Shenzhen\, China",1647294275,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184488,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100515,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042520,ERS199354,Illumina,ERS199354,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209824,V1.UC33-0,WGS,155,2824332405,PRJEB1220,SAMEA2042520,"Beijing Genome Institute\, Shenzhen\, China",2306846769,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184489,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100525,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042520,ERS199354,Illumina,ERS199354,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209825,V1.UC34-0,WGS,167,2907180967,PRJEB1220,SAMEA2042570,"Beijing Genome Institute\, Shenzhen\, China",2148777863,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184490,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100515,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042570,ERS199355,Illumina,ERS199355,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209826,V1.UC34-0,WGS,162,3701522261,PRJEB1220,SAMEA2042570,"Beijing Genome Institute\, Shenzhen\, China",2942929347,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184491,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100525,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042570,ERS199355,Illumina,ERS199355,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209827,V1.UC35-0,WGS,164,2000720947,PRJEB1220,SAMEA2042571,"Beijing Genome Institute\, Shenzhen\, China",1494310519,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184492,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100515,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042571,ERS199356,Illumina,ERS199356,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209828,V1.UC35-0,WGS,158,2346853481,PRJEB1220,SAMEA2042571,"Beijing Genome Institute\, Shenzhen\, China",1901859360,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184493,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100525,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042571,ERS199356,Illumina,ERS199356,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209830,V1.UC35-4,WGS,167,3581235222,PRJEB1220,SAMEA2042572,"Beijing Genome Institute\, Shenzhen\, China",2709919344,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184495,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100715,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042572,ERS199357,Illumina,ERS199357,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209831,V1.UC36-0,WGS,136,357017840,PRJEB1220,SAMEA2042573,"Beijing Genome Institute\, Shenzhen\, China",218828281,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184496,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,20100208,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042573,ERS199358,Illumina,ERS199358,ERP002061,Stool sample from spanish,
ERR209832,V1.UC36-0,WGS,138,3582251310,PRJEB1220,SAMEA2042573,"Beijing Genome Institute\, Shenzhen\, China",2052812761,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184497,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,2010123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042573,ERS199358,Illumina,ERS199358,ERP002061,Stool sample from spanish,
ERR209834,V1.UC38-0,WGS,162,2514133545,PRJEB1220,SAMEA2042575,"Beijing Genome Institute\, Shenzhen\, China",1868577850,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184499,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100515,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042575,ERS199360,Illumina,ERS199360,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209835,V1.UC38-0,WGS,157,3016006995,PRJEB1220,SAMEA2042575,"Beijing Genome Institute\, Shenzhen\, China",2438445157,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184500,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100525,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042575,ERS199360,Illumina,ERS199360,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209836,V1.UC39-0,WGS,137,353560435,PRJEB1220,SAMEA2042576,"Beijing Genome Institute\, Shenzhen\, China",220936339,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184501,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,20100208,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042576,ERS199361,Illumina,ERS199361,ERP002061,Stool sample from spanish,
ERR209837,V1.UC39-0,WGS,138,3559048571,PRJEB1220,SAMEA2042576,"Beijing Genome Institute\, Shenzhen\, China",2058190524,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184502,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,2010123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042576,ERS199361,Illumina,ERS199361,ERP002061,Stool sample from spanish,
ERR209846,V1.UC44-0,WGS,138,3737522543,PRJEB1220,SAMEA2042583,"Beijing Genome Institute\, Shenzhen\, China",2157542195,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184511,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,2010121,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042583,ERS199368,Illumina,ERS199368,ERP002061,Stool sample from spanish,
ERR209847,V1.UC45-0,WGS,135,358670748,PRJEB1220,SAMEA2042584,"Beijing Genome Institute\, Shenzhen\, China",202474012,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184512,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,20100204,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042584,ERS199369,Illumina,ERS199369,ERP002061,Stool sample from spanish,
ERR209848,V1.UC45-0,WGS,134,3049469943,PRJEB1220,SAMEA2042584,"Beijing Genome Institute\, Shenzhen\, China",1889169631,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184513,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina Genome Analyzer IIx,metagenome,2010121,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042584,ERS199369,Illumina,ERS199369,ERP002061,Stool sample from spanish,
ERR209849,V1.UC4-5,WGS,159,3751447761,PRJEB1220,SAMEA2042578,"Beijing Genome Institute\, Shenzhen\, China",2938888569,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184514,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100703,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042578,ERS199363,Illumina,ERS199363,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
ERR209850,V1.UC4-5,WGS,160,3732460903,PRJEB1220,SAMEA2042578,"Beijing Genome Institute\, Shenzhen\, China",2783234281,BGI,2008/2010,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2014-05-15,2018-11-16,human gut,human-associated habitat,faeces,human-gut,ERX184515,Spain,40.41663279,-3.703765869,BGI,Beijing Genome Institute,2014-05-15T17:02:13Z,2012-12-17T03:39:39Z,public,Illumina HiSeq 2000,metagenome,100715,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-MGS,2014-05-16T00:00:00Z,SAMEA2042578,ERS199363,Illumina,ERS199363,ERP002061,Stool sample from spanish,Illumina Genome Analyzer IIx
