Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,Description,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1728661,713A057-11-0-0,WGS,74,87952493,PRJEB17632,SAMEA4545336,97606566,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"sra,fastq","ncbi,ena,gs,s3","ncbi.public,gs.US,s3.us-east-1,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798589,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545336,ERS1444515,Illumina,ERS1444515,ERP019502,713A057-11-0-0
ERR1728662,713A057-11-0-0,WGS,74,88781868,PRJEB17632,SAMEA4545336,98618233,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ncbi,s3,gs,ena","ncbi.public,ena,s3.us-east-1,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798590,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545336,ERS1444515,Illumina,ERS1444515,ERP019502,713A057-11-0-0
ERR1728664,713A023-11-0-0,WGS,73,75006755,PRJEB17632,SAMEA4545300,84130381,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"fastq,sra","ena,s3,gs,ncbi","gs.US,ena,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798592,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545300,ERS1444479,Illumina,ERS1444479,ERP019502,713A023-11-0-0
ERR1728665,713A023-11-0-0,WGS,73,71121458,PRJEB17632,SAMEA4545300,79531771,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"sra,fastq","ncbi,ena,gs,s3","gs.US,ena,s3.us-east-1,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798593,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545300,ERS1444479,Illumina,ERS1444479,ERP019502,713A023-11-0-0
ERR1728686,alien-11-881-0,WGS,75,72060463,PRJEB17632,SAMEA4545457,63613374,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-03-31,public,"fastq,sra","ncbi,ena,s3,gs","gs.US,s3.us-east-1,ena,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798614,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545457,ERS1444636,Illumina,ERS1444636,ERP019502,alien-11-881-0
ERR1728688,713B069-11-90-0,WGS,78,52723429,PRJEB17632,SAMEA4545443,55504553,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-11,public,"fastq,sra","ena,s3,ncbi,gs","gs.US,ncbi.public,ena,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798616,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545443,ERS1444622,Illumina,ERS1444622,ERP019502,713B069-11-90-0
ERR1728689,713B069-11-90-0,WGS,78,50439920,PRJEB17632,SAMEA4545443,53359334,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-11,public,"fastq,sra","gs,s3,ena,ncbi","ncbi.public,gs.US,ena,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798617,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545443,ERS1444622,Illumina,ERS1444622,ERP019502,713B069-11-90-0
ERR1728690,713B069-11-90-0,WGS,78,50928668,PRJEB17632,SAMEA4545443,53475359,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-11,public,"sra,fastq","gs,ncbi,ena,s3","ncbi.public,s3.us-east-1,ena,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798618,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545443,ERS1444622,Illumina,ERS1444622,ERP019502,713B069-11-90-0
ERR1728691,713B069-11-90-0,WGS,78,48782771,PRJEB17632,SAMEA4545443,51253170,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-02-11,public,"fastq,sra","gs,ena,s3,ncbi","gs.US,s3.us-east-1,ncbi.public,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798619,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545443,ERS1444622,Illumina,ERS1444622,ERP019502,713B069-11-90-0
ERR1728703,713A039-11-0-0,WGS,74,81879733,PRJEB17632,SAMEA4545316,90509638,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-22,public,"fastq,sra","s3,ena,ncbi,gs","s3.us-east-1,gs.US,ncbi.public,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798631,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545316,ERS1444495,Illumina,ERS1444495,ERP019502,713A039-11-0-0
ERR1728704,halbarad-11-7-0,WGS,74,128439963,PRJEB17632,SAMEA4545506,116864182,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2012-07-23,public,"sra,fastq","ena,gs,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798632,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545506,ERS1444685,Illumina,ERS1444685,ERP019502,halbarad-11-7-0
ERR1728705,halbarad-11-7-0,WGS,79,61528958,PRJEB17632,SAMEA4545506,51410609,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2012-07-23,public,"sra,fastq","ena,gs,s3,ncbi","gs.US,ncbi.public,ena,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798633,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545506,ERS1444685,Illumina,ERS1444685,ERP019502,halbarad-11-7-0
ERR1728706,halbarad-11-7-0,WGS,78,63419188,PRJEB17632,SAMEA4545506,53208164,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2012-07-23,public,"sra,fastq","s3,gs,ncbi,ena","ncbi.public,s3.us-east-1,ena,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798634,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545506,ERS1444685,Illumina,ERS1444685,ERP019502,halbarad-11-7-0
ERR1728707,halbarad-11-7-0,WGS,78,67147146,PRJEB17632,SAMEA4545506,56724626,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2012-07-23,public,"sra,fastq","gs,ncbi,s3,ena","ncbi.public,gs.US,s3.us-east-1,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798635,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545506,ERS1444685,Illumina,ERS1444685,ERP019502,halbarad-11-7-0
ERR1728709,bugkiller-11-2-0,WGS,79,48210194,PRJEB17632,SAMEA4545468,40929499,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-03,public,"sra,fastq","gs,ena,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798637,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545468,ERS1444647,Illumina,ERS1444647,ERP019502,bugkiller-11-2-0
ERR1728710,bugkiller-11-2-0,WGS,79,46942677,PRJEB17632,SAMEA4545468,39650210,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2011-11-03,public,"sra,fastq","s3,ncbi,gs,ena","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798638,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545468,ERS1444647,Illumina,ERS1444647,ERP019502,bugkiller-11-2-0
ERR1728712,713A029-11-0-0,WGS,77,67403203,PRJEB17632,SAMEA4545306,71955723,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-14,public,"sra,fastq","ena,ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798640,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545306,ERS1444485,Illumina,ERS1444485,ERP019502,713A029-11-0-0
ERR1728713,713A029-11-0-0,WGS,77,66915749,PRJEB17632,SAMEA4545306,71509662,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-14,public,"fastq,sra","gs,ena,s3,ncbi","gs.US,ena,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798641,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545306,ERS1444485,Illumina,ERS1444485,ERP019502,713A029-11-0-0
ERR1728724,713B002-11-0-0,WGS,74,82674588,PRJEB17632,SAMEA4545368,90017836,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"sra,fastq","s3,ena,ncbi,gs","gs.US,ncbi.public,s3.us-east-1,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798652,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545368,ERS1444547,Illumina,ERS1444547,ERP019502,713B002-11-0-0
ERR1728727,713B002-11-0-0,WGS,74,80625321,PRJEB17632,SAMEA4545368,88000169,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2015-01-19,public,"fastq,sra","ncbi,gs,s3,ena","s3.us-east-1,ncbi.public,ena,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798655,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545368,ERS1444547,Illumina,ERS1444547,ERP019502,713B002-11-0-0
ERR1728728,mickey5-11-0-0,WGS,75,70767789,PRJEB17632,SAMEA4545520,64203458,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","gs,s3,ncbi,ena","s3.us-east-1,gs.US,ena,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798656,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545520,ERS1444699,Illumina,ERS1444699,ERP019502,mickey5-11-0-0
ERR1728729,mickey5-11-0-0,WGS,76,64883242,PRJEB17632,SAMEA4545520,58347986,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","ena,ncbi,gs,s3","ena,gs.US,ncbi.public,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798657,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545520,ERS1444699,Illumina,ERS1444699,ERP019502,mickey5-11-0-0
ERR1728730,mickey5-11-0-0,WGS,76,69995420,PRJEB17632,SAMEA4545520,63274153,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","gs,s3,ena,ncbi","s3.us-east-1,ena,ncbi.public,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798658,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545520,ERS1444699,Illumina,ERS1444699,ERP019502,mickey5-11-0-0
ERR1728731,mickey5-11-0-0,WGS,76,74487880,PRJEB17632,SAMEA4545520,67314912,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-03-13,public,"fastq,sra","ena,ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798659,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:53Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545520,ERS1444699,Illumina,ERS1444699,ERP019502,mickey5-11-0-0
ERR1728732,peacemaker4-11-0-0,WGS,75,36852226,PRJEB17632,SAMEA4545535,33182523,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-07-23,public,"fastq,sra","gs,ncbi,ena,s3","s3.us-east-1,gs.US,ncbi.public,ena",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798660,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545535,ERS1444714,Illumina,ERS1444714,ERP019502,peacemaker4-11-0-0
ERR1728733,peacemaker4-11-0-0,WGS,75,36560870,PRJEB17632,SAMEA4545535,33003517,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-07-23,public,"fastq,sra","ncbi,gs,s3,ena","s3.us-east-1,ena,ncbi.public,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798661,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545535,ERS1444714,Illumina,ERS1444714,ERP019502,peacemaker4-11-0-0
ERR1728735,peacemaker4-11-0-0,WGS,75,38888279,PRJEB17632,SAMEA4545535,34960563,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2013-07-23,public,"fastq,sra","ena,ncbi,s3,gs","s3.us-east-1,gs.US,ena,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798663,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545535,ERS1444714,Illumina,ERS1444714,ERP019502,peacemaker4-11-0-0
ERR1728748,713A053-11-0-0,WGS,73,87205078,PRJEB17632,SAMEA4545330,97206847,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-22,public,"sra,fastq","ena,ncbi,s3,gs","ncbi.public,s3.us-east-1,ena,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798676,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545330,ERS1444509,Illumina,ERS1444509,ERP019502,713A053-11-0-0
ERR1728749,713A053-11-0-0,WGS,73,80954846,PRJEB17632,SAMEA4545330,89920659,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-22,public,"fastq,sra","s3,ncbi,ena,gs","gs.US,s3.us-east-1,ena,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798677,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545330,ERS1444509,Illumina,ERS1444509,ERP019502,713A053-11-0-0
ERR1728750,713A053-11-0-0,WGS,73,82820063,PRJEB17632,SAMEA4545330,92209559,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-10-22,public,"sra,fastq","ena,gs,s3,ncbi","ena,s3.us-east-1,gs.US,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798678,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:54Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545330,ERS1444509,Illumina,ERS1444509,ERP019502,713A053-11-0-0
ERR1728752,daisy-11-390-0,WGS,77,54752598,PRJEB17632,SAMEA4545482,48244182,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-10,public,"sra,fastq","gs,s3,ena,ncbi","ncbi.public,s3.us-east-1,ena,gs.US",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798680,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545482,ERS1444661,Illumina,ERS1444661,ERP019502,daisy-11-390-0
ERR1728753,daisy-11-390-0,WGS,77,54648875,PRJEB17632,SAMEA4545482,48249066,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-10,public,"sra,fastq","gs,ena,ncbi,s3","s3.us-east-1,ena,gs.US,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798681,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545482,ERS1444661,Illumina,ERS1444661,ERP019502,daisy-11-390-0
ERR1728754,daisy-11-390-0,WGS,76,57808385,PRJEB17632,SAMEA4545482,51202754,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-10,public,"sra,fastq","gs,s3,ena,ncbi","ncbi.public,gs.US,ena,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798682,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545482,ERS1444661,Illumina,ERS1444661,ERP019502,daisy-11-390-0
ERR1728755,daisy-11-390-0,WGS,77,55077018,PRJEB17632,SAMEA4545482,48455368,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-05-10,public,"fastq,sra","gs,s3,ena,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798683,Germany,Europe,Germany,49.3988,8.6724,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:55Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545482,ERS1444661,Illumina,ERS1444661,ERP019502,daisy-11-390-0
ERR1728757,713A076-11-0-0,WGS,76,77130312,PRJEB17632,SAMEA4545352,84337399,EUROPEAN MOLECULAR BIOLOGY LABORATORY,2014-11-06,public,"sra,fastq","ncbi,s3,gs,ena","ena,s3.us-east-1,gs.US,ncbi.public",Stool sample,ERC000015,2017-12-01,2018-11-16,Stool sample,Stool sample,Microbial DNA,ERX1798685,Kazakhstan,Asia,Kazakhstan,51.1605,71.4704,human-gut,EMBL,2017-12-01T17:02:42Z,2016-11-15T11:25:52Z,public,Illumina HiSeq 2000,metagenome,unspecified,SINGLE,unspecified,METAGENOMIC,Homo sapiens,ILLUMINA,Global subspecies distribution,2017-12-02T00:00:00Z,SAMEA4545352,ERS1444531,Illumina,ERS1444531,ERP019502,713A076-11-0-0
