Run,analysis_typeexp,analysis_typerun,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Consent,data_typeexp,data_typerun,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,Experiment,flowcell_barcoderun,geo_loc_name_country,geo_loc_name_country_continent,GEOGRAPHIC_LOCATION,gssr_idexp,gssr_idrun,instrument_namerun,Instrument,Isolation_source,lanerun,LibraryName,library_typeexp,library_typerun,LibraryLayout,LibrarySelection,LibrarySource,lsidexp,lsidrun,material_typeexp,Organism,Platform,product_orderexp,product_orderrun,product_part_numberexp,product_part_numberrun,projectexp,projectrun,read_group_idrun,ReleaseDate,research_projectexp,research_projectrun,root_sample_idexp,root_sample_idrun,run_barcoderun,run_namerun,sample_idexp,sample_IDrun,SampleName,Sample_Name,screenedrun,specific_host,SRAStudy,STRAIN,work_requestexp,work_requestrun
SRR1910599,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,77511000,PRJNA231909,SAMN03401208,50022012,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952302,A3MD2,uncalculated,uncalculated,missing,327013.0,327013.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158963,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRK,broadinstitute.org:bsp.prod.sample:4CKRK,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36878,G36878,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2O1,SM-3T2O1,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKRK,SM-4CKRK,PRJNA231909.3114863,3114863,yes,missing,SRP056054,missing,36421,36421
SRR1910600,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,30284800,PRJNA231909,SAMN03401206,18953276,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952300,A2G7T,uncalculated,uncalculated,missing,321008.0,321008.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155942,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE86,broadinstitute.org:bsp.prod.sample:4BE86,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35424,G35424,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2GG,SM-3T2GG,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE86,SM-4BE86,PRJNA231909.3101142,3101142,yes,missing,SRP056054,missing,36300,36300
SRR1910610,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,101221750,PRJNA231909,SAMN03401217,65798715,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952311,A3MD2,uncalculated,uncalculated,missing,327672.0,327672.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158876,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COLJ,broadinstitute.org:bsp.prod.sample:4COLJ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36759,G36759,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2RW,SM-3T2RW,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4COLJ,SM-4COLJ,PRJNA231909.3113036,3113036,yes,missing,SRP056054,missing,36420,36420
SRR1910611,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,53667250,PRJNA231909,SAMN03401198,33849690,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952290,A2G7T,uncalculated,uncalculated,missing,320865.0,320865.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155813,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE4I,broadinstitute.org:bsp.prod.sample:4BE4I,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35391,G35391,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2EO,SM-3T2EO,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE4I,SM-4BE4I,PRJNA231909.3108332,3108332,yes,missing,SRP056054,missing,36299,36299
SRR1910612,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,918855176,PRJNA231909,SAMN03401199,592331599,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952291,D2E1WACXX,uncalculated,uncalculated,missing,377751.0,377751.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267162,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ35,broadinstitute.org:bsp.prod.sample:4QJ35,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45267,G45267,D2E1W.2,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T293,SM-3T293,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ35,SM-4QJ35,PRJNA231909.3113065,3113065,yes,missing,SRP056054,missing,37603,37603
SRR1910615,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,727011736,PRJNA231909,SAMN03401222,477329608,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952315,D2E1WACXX,uncalculated,uncalculated,missing,377768.0,377768.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267179,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3M,broadinstitute.org:bsp.prod.sample:4QJ3M,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45225,G45225,D2E1W.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2EP,SM-3T2EP,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3M,SM-4QJ3M,PRJNA231909.3104913,3104913,yes,missing,SRP056054,missing,37603,37603
SRR1910618,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,838147894,PRJNA231909,SAMN03398705,540841528,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952317,D2E1WACXX,uncalculated,uncalculated,missing,377755.0,377755.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267166,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ39,broadinstitute.org:bsp.prod.sample:4QJ39,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45245,G45245,D2E1W.2,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2BU,SM-3T2BU,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ39,SM-4QJ39,PRJNA231909.3112925,3112925,yes,missing,SRP056054,missing,37603,37603
SRR1910619,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,826815694,PRJNA231909,SAMN03398705,531352003,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952317,D2E1WACXX,uncalculated,uncalculated,missing,377755.0,377755.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267166,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ39,broadinstitute.org:bsp.prod.sample:4QJ39,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45245,G45245,D2E1W.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2BU,SM-3T2BU,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ39,SM-4QJ39,PRJNA231909.3112925,3112925,yes,missing,SRP056054,missing,37603,37603
SRR1910620,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,31960600,PRJNA231909,SAMN03401226,21159743,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952320,A3MD2,uncalculated,uncalculated,missing,327707.0,327707.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158911,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4COMJ,broadinstitute.org:bsp.prod.sample:4COMJ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36807,G36807,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2UE,SM-3T2UE,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4COMJ,SM-4COMJ,PRJNA231909.3116467,3116467,yes,missing,SRP056054,missing,36420,36420
SRR1910621,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,770446988,PRJNA231909,SAMN03401223,495183129,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952319,D2E1WACXX,uncalculated,uncalculated,missing,377772.0,377772.0,SL-HEK,Illumina HiSeq 2000,missing,1,Pond-267183,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3Q,broadinstitute.org:bsp.prod.sample:4QJ3Q,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45270,G45270,D2E1W.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T28S,SM-3T28S,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3Q,SM-4QJ3Q,PRJNA231909.3107651,3107651,yes,missing,SRP056054,missing,37603,37603
SRR1910622,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,906133014,PRJNA231909,SAMN03401187,583883535,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952278,D2E1WACXX,uncalculated,uncalculated,missing,377752.0,377752.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267163,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ36,broadinstitute.org:bsp.prod.sample:4QJ36,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45235,G45235,D2E1W.2,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2C3,SM-3T2C3,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ36,SM-4QJ36,PRJNA231909.3115615,3115615,yes,missing,SRP056054,missing,37603,37603
SRR1910623,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,70454300,PRJNA231909,SAMN03401228,43053611,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952321,A2G7T,uncalculated,uncalculated,missing,320997.0,320997.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155931,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE7U,broadinstitute.org:bsp.prod.sample:4BE7U,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35412,G35412,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2ON,SM-3T2ON,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE7U,SM-4BE7U,PRJNA231909.3109952,3109952,yes,missing,SRP056054,missing,36300,36300
SRR1910624,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,15849750,PRJNA231909,SAMN03401229,10391637,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952322,A3MD2,uncalculated,uncalculated,missing,327755.0,327755.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158959,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CONW,broadinstitute.org:bsp.prod.sample:4CONW,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36795,G36795,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2U3,SM-3T2U3,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CONW,SM-4CONW,PRJNA231909.3104983,3104983,yes,missing,SRP056054,missing,36420,36420
SRR1910625,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,14160650,PRJNA231909,SAMN03401230,9271192,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952323,A3MD2,uncalculated,uncalculated,missing,327746.0,327746.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158950,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CONN,broadinstitute.org:bsp.prod.sample:4CONN,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36786,G36786,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2UC,SM-3T2UC,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CONN,SM-4CONN,PRJNA231909.3103738,3103738,yes,missing,SRP056054,missing,36420,36420
SRR1910626,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,748870156,PRJNA231909,SAMN03401182,481117371,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952274,D2E1WACXX,uncalculated,uncalculated,missing,377778.0,377778.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267189,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ3W,broadinstitute.org:bsp.prod.sample:4QJ3W,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45271,G45271,D2E1W.2,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T28Q,SM-3T28Q,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ3W,SM-4QJ3W,PRJNA231909.3107649,3107649,yes,missing,SRP056054,missing,37603,37603
SRR1910632,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,13469050,PRJNA231909,SAMN03401234,8671684,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952328,A3MD2,uncalculated,uncalculated,missing,327031.0,327031.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158981,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKS3,broadinstitute.org:bsp.prod.sample:4CKS3,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36898,G36898,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2NW,SM-3T2NW,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKS3,SM-4CKS3,PRJNA231909.3107979,3107979,yes,missing,SRP056054,missing,36421,36421
SRR1910633,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,37486050,PRJNA231909,SAMN03398852,23031634,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952333,A2G7T,uncalculated,uncalculated,missing,320951.0,320951.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155884,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE6J,broadinstitute.org:bsp.prod.sample:4BE6J,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35464,G35464,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2U8,SM-3T2U8,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE6J,SM-4BE6J,PRJNA231909.3103734,3103734,yes,missing,SRP056054,missing,36300,36300
SRR1910639,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,55009850,PRJNA231909,SAMN03401178,35930554,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952336,A3MD2,uncalculated,uncalculated,missing,327743.0,327743.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158947,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CONK,broadinstitute.org:bsp.prod.sample:4CONK,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36843,G36843,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2E3,SM-3T2E3,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CONK,SM-4CONK,PRJNA231909.3110090,3110090,yes,missing,SRP056054,missing,36420,36420
SRR1910640,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,16203600,PRJNA231909,SAMN03401238,9905192,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952337,A2G7T,uncalculated,uncalculated,missing,321017.0,321017.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155951,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE8F,broadinstitute.org:bsp.prod.sample:4BE8F,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35433,G35433,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2VM,SM-3T2VM,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE8F,SM-4BE8F,PRJNA231909.3116403,3116403,yes,missing,SRP056054,missing,36300,36300
SRR1910642,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,56658000,PRJNA231909,SAMN03401240,37094006,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952338,A3MD2,uncalculated,uncalculated,missing,327015.0,327015.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158965,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRM,broadinstitute.org:bsp.prod.sample:4CKRM,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36880,G36880,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2NI,SM-3T2NI,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKRM,SM-4CKRM,PRJNA231909.3115381,3115381,yes,missing,SRP056054,missing,36421,36421
SRR1910643,AssemblyWithoutReference,AssemblyWithoutReference,WGS,202,885037346,PRJNA231909,SAMN03401244,572526634,BI,public,WGS,WGS,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952342,D2E1WACXX,uncalculated,uncalculated,missing,377792.0,377792.0,SL-HEK,Illumina HiSeq 2000,missing,2,Pond-267203,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,RANDOM,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4QJ4B,broadinstitute.org:bsp.prod.sample:4QJ4B,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1810,PDO-1810,P-WG-0004,P-WG-0004,G45229,G45229,D2E1W.2,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2DY,SM-3T2DY,D2E1WACXX130906,130906_SL-HEK_0076_BFCD2E1WACXX,SM-4QJ4B,SM-4QJ4B,PRJNA231909.3110086,3110086,yes,missing,SRP056054,missing,37603,37603
SRR1910647,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,59490200,PRJNA231909,SAMN03401247,38432839,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952345,A3MD2,uncalculated,uncalculated,missing,327061.0,327061.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-159011,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKSX,broadinstitute.org:bsp.prod.sample:4CKSX,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36849,G36849,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2EG,SM-3T2EG,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKSX,SM-4CKSX,PRJNA231909.3114544,3114544,yes,missing,SRP056054,missing,36421,36421
SRR1910648,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,62826050,PRJNA231909,SAMN03401245,39101151,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952344,A2G7T,uncalculated,uncalculated,missing,320941.0,320941.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155874,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE69,broadinstitute.org:bsp.prod.sample:4BE69,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35458,G35458,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2SK,SM-3T2SK,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE69,SM-4BE69,PRJNA231909.3113245,3113245,yes,missing,SRP056054,missing,36300,36300
SRR1910649,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,40554500,PRJNA231909,SAMN03401248,25217785,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952347,A2G7T,uncalculated,uncalculated,missing,321006.0,321006.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155940,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE84,broadinstitute.org:bsp.prod.sample:4BE84,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35422,G35422,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2G5,SM-3T2G5,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE84,SM-4BE84,PRJNA231909.3119724,3119724,yes,missing,SRP056054,missing,36300,36300
SRR1910650,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,78577800,PRJNA231909,SAMN03401249,50951362,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952346,A3MD2,uncalculated,uncalculated,missing,327023.0,327023.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158973,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRU,broadinstitute.org:bsp.prod.sample:4CKRU,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36888,G36888,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2NB,SM-3T2NB,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKRU,SM-4CKRU,PRJNA231909.3114551,3114551,yes,missing,SRP056054,missing,36421,36421
SRR1910651,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,49712250,PRJNA231909,SAMN03401246,32769802,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952349,A3MD2,uncalculated,uncalculated,missing,327014.0,327014.0,SL-MAL,Illumina MiSeq,missing,1,Solexa-158964,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4CKRL,broadinstitute.org:bsp.prod.sample:4CKRL,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1169,PDO-1169,P-MCV-0002,P-MCV-0002,G36879,G36879,A3MD2.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2NU,SM-3T2NU,A3MD2130515,130515_SL-MAL_0067_FC000000000-A3MD2,SM-4CKRL,SM-4CKRL,PRJNA231909.3107977,3107977,yes,missing,SRP056054,missing,36421,36421
SRR1910652,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,32953550,PRJNA231909,SAMN03401250,20310673,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952350,A2G7T,uncalculated,uncalculated,missing,320882.0,320882.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155830,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE4Z,broadinstitute.org:bsp.prod.sample:4BE4Z,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35470,G35470,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2SE,SM-3T2SE,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE4Z,SM-4BE4Z,PRJNA231909.3112776,3112776,yes,missing,SRP056054,missing,36299,36299
SRR1910658,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2114350,PRJNA231909,SAMN03401252,1374913,BI,public,16S,16S,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX952353,A2G7T,uncalculated,uncalculated,missing,320921.0,320921.0,SL-MAG,Illumina MiSeq,missing,1,Solexa-155869,16S,16S,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:4BE64,broadinstitute.org:bsp.prod.sample:4BE64,DNA:DNA Genomic,human gut metagenome,ILLUMINA,PDO-1062,PDO-1062,P-MCV-0002,P-MCV-0002,G35447,G35447,A2G7T.1,2015-03-12T00:00:00Z,RP-315,RP-315,SM-3T2OX,SM-3T2OX,A2G7T130425,130425_SL-MAG_0126_FC000000000-A2G7T,SM-4BE64,SM-4BE64,PRJNA231909.3107952,3107952,yes,missing,SRP056054,missing,36299,36299
