Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1398248,nHF512818,WGS,250,5176088250,PRJEB13870,SAMEA3951638,2807112150,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","s3,ena,ncbi,gs","ena,gs.US,s3.us-east-1,ncbi.public",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469507,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951638,ERS1138772,pyrosequencing,ERS1138772,ERP015450,human gut
ERR1398249,H1M513810,WGS,250,6225462250,PRJEB13870,SAMEA3951656,3084536643,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ncbi,gs,s3,ena","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469508,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951656,ERS1138790,pyrosequencing,ERS1138790,ERP015450,human gut
ERR1398250,H2M511919,WGS,250,5758147500,PRJEB13870,SAMEA3951720,2812522389,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","s3,ncbi,ena,gs","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469509,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951720,ERS1138854,pyrosequencing,ERS1138854,ERP015450,human gut
ERR1398251,H2M514906,WGS,250,6473913500,PRJEB13870,SAMEA3951708,3211287233,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","ncbi,ena,gs,s3","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469510,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951708,ERS1138842,pyrosequencing,ERS1138842,ERP015450,human gut
ERR1398252,H2M614929,WGS,250,6713472500,PRJEB13870,SAMEA3951730,3337683215,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","s3,ncbi,gs,ena","s3.us-east-1,ncbi.public,gs.US,ena",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469511,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951730,ERS1138864,pyrosequencing,ERS1138864,ERP015450,human gut
ERR1398125,H2M514917,WGS,250,5537651000,PRJEB13870,SAMEA3951718,2830955861,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,ncbi,s3,gs","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469384,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951718,ERS1138852,pyrosequencing,ERS1138852,ERP015450,human gut
ERR1398142,H3M617849,WGS,250,6474033000,PRJEB13870,SAMEA3951797,3347704899,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ncbi,ena,s3,gs","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469401,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951797,ERS1138931,pyrosequencing,ERS1138931,ERP015450,human gut
ERR1398116,H3M515910,WGS,250,6380344500,PRJEB13870,SAMEA3951756,3449523915,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","ncbi,ena,s3,gs","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469375,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951756,ERS1138890,pyrosequencing,ERS1138890,ERP015450,human gut
ERR1398237,nHM511821,WGS,250,5122874500,PRJEB13870,SAMEA3951639,2659396118,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","gs,ncbi,s3,ena","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469496,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951639,ERS1138773,pyrosequencing,ERS1138773,ERP015450,human gut
ERR1398229,H3M515902,WGS,250,4991205750,PRJEB13870,SAMEA3951758,2556156733,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","ena,ncbi,s3,gs","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469488,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951758,ERS1138892,pyrosequencing,ERS1138892,ERP015450,human gut
ERR1398071,H1M513803,WGS,250,4928057500,PRJEB13870,SAMEA3951649,2822067091,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","gs,s3,ncbi,ena","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469330,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951649,ERS1138783,pyrosequencing,ERS1138783,ERP015450,human gut
ERR1398103,H3M516909,WGS,250,5020215750,PRJEB13870,SAMEA3951768,2795749525,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","ncbi,gs,ena,s3","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469362,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951768,ERS1138902,pyrosequencing,ERS1138902,ERP015450,human gut
ERR1398122,H2M411920,WGS,250,6795575000,PRJEB13870,SAMEA3951721,3585185674,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"sra,fastq","ena,s3,ncbi,gs","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469381,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951721,ERS1138855,pyrosequencing,ERS1138855,ERP015450,human gut
ERR1398158,H1M513826,WGS,250,5271469750,PRJEB13870,SAMEA3951672,2696024367,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469417,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951672,ERS1138806,pyrosequencing,ERS1138806,ERP015450,human gut
ERR1398181,H3M515920,WGS,250,5435437000,PRJEB13870,SAMEA3951754,2768424766,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","gs,ncbi,s3,ena","ena,gs.US,s3.us-east-1,ncbi.public",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469440,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951754,ERS1138888,pyrosequencing,ERS1138888,ERP015450,human gut
ERR1398202,H3M516845,WGS,250,6349858250,PRJEB13870,SAMEA3951746,3271720372,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","ncbi,s3,ena,gs","gs.US,s3.us-east-1,ena,ncbi.public",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469461,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:57Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951746,ERS1138880,pyrosequencing,ERS1138880,ERP015450,human gut
ERR1398083,nHM511720,WGS,250,5562782000,PRJEB13870,SAMEA3951616,2968930461,BEIJING CHAOYANG HOSPITA,2015-01-05,public,"fastq,sra","s3,ena,ncbi,gs","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-11-16,2018-11-16,human gut,human gut,human gut,ERX1469342,China,Asia,China,39.9 N,116. 3 E,human-gut,Beijing Chaoyang Hospita,2016-11-16T17:02:46Z,2016-10-21T09:37:56Z,public,Illumina HiSeq 2500,metagenome,unspecified,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,Dysbiosis of gut microbiota contributes to the pathogenesis of hypertension,2016-11-17T00:00:00Z,SAMEA3951616,ERS1138750,pyrosequencing,ERS1138750,ERP015450,human gut
